mach,rollRate,rollForceCoeffCanard,rollForceCoeffFin,rollDampCoeffCanard,rollDampCoeffFin
0.0500,4.7400,0.1356,0.7302,0.2991,2.6597
0.0500,4.7500,0.1356,0.7302,0.2997,2.6653
0.0500,4.7600,0.1356,0.7302,0.3004,2.6709
0.0500,4.7700,0.1356,0.7302,0.3010,2.6766
0.0500,4.7800,0.1356,0.7302,0.3016,2.6822
0.0500,4.7900,0.1356,0.7302,0.3022,2.6878
0.0500,4.8000,0.1356,0.7302,0.3029,2.6934
0.0500,4.8100,0.1356,0.7302,0.3035,2.6990
0.0500,4.8200,0.1356,0.7302,0.3041,2.7046
0.0500,4.8300,0.1356,0.7302,0.3048,2.7102
0.0500,4.8400,0.1356,0.7302,0.3054,2.7158
0.0500,4.8500,0.1356,0.7302,0.3060,2.7214
0.0500,4.8600,0.1356,0.7302,0.3067,2.7271
0.0500,4.8700,0.1356,0.7302,0.3073,2.7327
0.0500,4.8800,0.1356,0.7302,0.3079,2.7383
0.0500,4.8900,0.1356,0.7302,0.3086,2.7439
0.0500,4.9000,0.1356,0.7302,0.3092,2.7495
0.0500,4.9100,0.1356,0.7302,0.3098,2.7551
0.0500,4.9200,0.1356,0.7302,0.3105,2.7607
0.0500,4.9300,0.1356,0.7302,0.3111,2.7663
0.0500,4.9400,0.1356,0.7302,0.3117,2.7719
0.0500,4.9500,0.1356,0.7302,0.3123,2.7776
0.0500,4.9600,0.1356,0.7302,0.3130,2.7832
0.0500,4.9700,0.1356,0.7302,0.3136,2.7888
0.0500,4.9800,0.1356,0.7302,0.3142,2.7944
0.0500,4.9900,0.1356,0.7302,0.3149,2.8000
0.0500,5.0000,0.1356,0.7302,0.3155,2.8056
0.0500,5.0100,0.1356,0.7302,0.3161,2.8112
0.0500,5.0200,0.1356,0.7302,0.3168,2.8168
0.0500,5.0300,0.1356,0.7302,0.3174,2.8224
0.0500,5.0400,0.1356,0.7302,0.3180,2.8281
0.0500,5.0500,0.1356,0.7302,0.3187,2.8337
0.0500,5.0600,0.1356,0.7302,0.3193,2.8393
0.0500,5.0700,0.1356,0.7302,0.3199,2.8449
0.0500,5.0800,0.1356,0.7302,0.3205,2.8505
0.0500,5.0900,0.1356,0.7302,0.3212,2.8561
0.0500,5.1000,0.1356,0.7302,0.3218,2.8617
0.0500,5.1100,0.1356,0.7302,0.3224,2.8673
0.0500,5.1200,0.1356,0.7302,0.3231,2.8729
0.0500,5.1300,0.1356,0.7302,0.3237,2.8786
0.0500,5.1400,0.1356,0.7302,0.3243,2.8842
0.0500,5.1500,0.1356,0.7302,0.3250,2.8898
0.0500,5.1600,0.1356,0.7302,0.3256,2.8954
0.0500,5.1700,0.1356,0.7302,0.3262,2.9010
0.0500,5.1800,0.1356,0.7302,0.3269,2.9066
0.0500,5.1900,0.1356,0.7302,0.3275,2.9122
0.0500,5.2000,0.1356,0.7302,0.3281,2.9178
0.0500,5.2100,0.1356,0.7302,0.3288,2.9234
0.0500,5.2200,0.1356,0.7302,0.3294,2.9291
0.0500,5.2300,0.1356,0.7302,0.3300,2.9347
0.0500,5.2400,0.1356,0.7302,0.3306,2.9403
0.0500,5.2500,0.1356,0.7302,0.3313,2.9459
0.0500,5.2600,0.1356,0.7302,0.3319,2.9515
0.0500,5.2700,0.1356,0.7302,0.3325,2.9571
0.0500,5.2800,0.1356,0.7302,0.3332,2.9627
0.0500,5.2900,0.1356,0.7302,0.3338,2.9683
0.0500,5.3000,0.1356,0.7302,0.3344,2.9739
0.0500,5.3100,0.1356,0.7302,0.3351,2.9796
0.0500,5.3200,0.1356,0.7302,0.3357,2.9852
0.0500,5.3300,0.1356,0.7302,0.3363,2.9908
0.0500,5.3400,0.1356,0.7302,0.3370,2.9964
0.0500,5.3500,0.1356,0.7302,0.3376,3.0020
0.0500,5.3600,0.1356,0.7302,0.3382,3.0076
0.0500,5.3700,0.1356,0.7302,0.3388,3.0132
0.0500,5.3800,0.1356,0.7302,0.3395,3.0188
0.0500,5.3900,0.1356,0.7302,0.3401,3.0244
0.0500,5.4000,0.1356,0.7302,0.3407,3.0301
0.0500,5.4100,0.1356,0.7302,0.3414,3.0357
0.0500,5.4200,0.1356,0.7302,0.3420,3.0413
0.0500,5.4300,0.1356,0.7302,0.3426,3.0469
0.0500,5.4400,0.1356,0.7302,0.3433,3.0525
0.0500,5.4500,0.1356,0.7302,0.3439,3.0581
0.0500,5.4600,0.1356,0.7302,0.3445,3.0637
0.0500,5.4700,0.1356,0.7302,0.3452,3.0693
0.0500,5.4800,0.1356,0.7302,0.3458,3.0750
0.0500,5.4900,0.1356,0.7302,0.3464,3.0806
0.0500,5.5000,0.1356,0.7302,0.3471,3.0862
0.0500,5.5100,0.1356,0.7302,0.3477,3.0918
0.0500,5.5200,0.1356,0.7302,0.3483,3.0974
0.0500,5.5300,0.1356,0.7302,0.3489,3.1030
0.0500,5.5400,0.1356,0.7302,0.3496,3.1086
0.0500,5.5500,0.1356,0.7302,0.3502,3.1142
0.0500,5.5600,0.1356,0.7302,0.3508,3.1198
0.0500,5.5700,0.1356,0.7302,0.3515,3.1255
0.0500,5.5800,0.1356,0.7302,0.3521,3.1311
0.0500,5.5900,0.1356,0.7302,0.3527,3.1367
0.0500,5.6000,0.1356,0.7302,0.3534,3.1423
0.0500,5.6100,0.1356,0.7302,0.3540,3.1479
0.0500,5.6200,0.1356,0.7302,0.3546,3.1535
0.0500,5.6300,0.1356,0.7302,0.3553,3.1591
0.0500,5.6400,0.1356,0.7302,0.3559,3.1647
0.0500,5.6500,0.1356,0.7302,0.3565,3.1703
0.0500,5.6600,0.1356,0.7302,0.3571,3.1760
0.0500,5.6700,0.1356,0.7302,0.3578,3.1816
0.0500,5.6800,0.1356,0.7302,0.3584,3.1872
0.0500,5.6900,0.1356,0.7302,0.3590,3.1928
0.0500,5.7000,0.1356,0.7302,0.3597,3.1984
0.0500,5.7100,0.1356,0.7302,0.3603,3.2040
0.0500,5.7200,0.1356,0.7302,0.3609,3.2096
0.0500,5.7300,0.1356,0.7302,0.3616,3.2152
0.0500,5.7400,0.1356,0.7302,0.3622,3.2208
0.0500,5.7500,0.1356,0.7302,0.3628,3.2265
0.0500,5.7600,0.1356,0.7302,0.3635,3.2321
0.0500,5.7700,0.1356,0.7302,0.3641,3.2377
0.0500,5.7800,0.1356,0.7302,0.3647,3.2433
0.0500,5.7900,0.1356,0.7302,0.3653,3.2489
0.0500,5.8000,0.1356,0.7302,0.3660,3.2545
0.0500,5.8100,0.1356,0.7302,0.3666,3.2601
0.0500,5.8200,0.1356,0.7302,0.3672,3.2657
0.0500,5.8300,0.1356,0.7302,0.3679,3.2713
0.0500,5.8400,0.1356,0.7302,0.3685,3.2770
0.0500,5.8500,0.1356,0.7302,0.3691,3.2826
0.0500,5.8600,0.1356,0.7302,0.3698,3.2882
0.0500,5.8700,0.1356,0.7302,0.3704,3.2938
0.0500,5.8800,0.1356,0.7302,0.3710,3.2994
0.0500,5.8900,0.1356,0.7302,0.3717,3.3050
0.0500,5.9000,0.1356,0.7302,0.3723,3.3106
0.0500,5.9100,0.1356,0.7302,0.3729,3.3162
0.0500,5.9200,0.1356,0.7302,0.3736,3.3218
0.0500,5.9300,0.1356,0.7302,0.3742,3.3275
0.0500,5.9400,0.1356,0.7302,0.3748,3.3331
0.0500,5.9500,0.1356,0.7302,0.3754,3.3387
0.0500,5.9600,0.1356,0.7302,0.3761,3.3443
0.0500,5.9700,0.1356,0.7302,0.3767,3.3499
0.0500,5.9800,0.1356,0.7302,0.3773,3.3555
0.0500,5.9900,0.1356,0.7302,0.3780,3.3611
0.0500,6.0000,0.1356,0.7302,0.3786,3.3667
0.0500,6.0100,0.1356,0.7302,0.3792,3.3723
0.0500,6.0200,0.1356,0.7302,0.3799,3.3780
0.0500,6.0300,0.1356,0.7302,0.3805,3.3836
0.0500,6.0400,0.1356,0.7302,0.3811,3.3892
0.0500,6.0500,0.1356,0.7302,0.3818,3.3948
0.0500,6.0600,0.1356,0.7302,0.3824,3.4004
0.0500,6.0700,0.1356,0.7302,0.3830,3.4060
0.0500,6.0800,0.1356,0.7302,0.3836,3.4116
0.0500,6.0900,0.1356,0.7302,0.3843,3.4172
0.0500,6.1000,0.1356,0.7302,0.3849,3.4228
0.0500,6.1100,0.1356,0.7302,0.3855,3.4285
0.0500,6.1200,0.1356,0.7302,0.3862,3.4341
0.0500,6.1300,0.1356,0.7302,0.3868,3.4397
0.0500,6.1400,0.1356,0.7302,0.3874,3.4453
0.0500,6.1500,0.1356,0.7302,0.3881,3.4509
0.0500,6.1600,0.1356,0.7302,0.3887,3.4565
0.0500,6.1700,0.1356,0.7302,0.3893,3.4621
0.0500,6.1800,0.1356,0.7302,0.3900,3.4677
0.0500,6.1900,0.1356,0.7302,0.3906,3.4733
0.0500,6.2000,0.1356,0.7302,0.3912,3.4790
0.0500,6.2100,0.1356,0.7302,0.3919,3.4846
0.0500,6.2200,0.1356,0.7302,0.3925,3.4902
0.0500,6.2300,0.1356,0.7302,0.3931,3.4958
0.0500,6.2400,0.1356,0.7302,0.3937,3.5014
0.0500,6.2500,0.1356,0.7302,0.3944,3.5070
0.0500,6.2600,0.1356,0.7302,0.3950,3.5126
0.0500,6.2700,0.1356,0.7302,0.3956,3.5182
0.0500,6.2800,0.1356,0.7302,0.3963,3.5238
0.0500,6.2900,0.1356,0.7302,0.3969,3.5295
0.0500,6.3000,0.1356,0.7302,0.3975,3.5351
0.0500,6.3100,0.1356,0.7302,0.3982,3.5407
0.0500,6.3200,0.1356,0.7302,0.3988,3.5463
0.0500,6.3300,0.1356,0.7302,0.3994,3.5519
0.0500,6.3400,0.1356,0.7302,0.4001,3.5575
0.0500,6.3500,0.1356,0.7302,0.4007,3.5631
0.0500,6.3600,0.1356,0.7302,0.4013,3.5687
0.0500,6.3700,0.1356,0.7302,0.4019,3.5743
0.0500,6.3800,0.1356,0.7302,0.4026,3.5800
0.0500,6.3900,0.1356,0.7302,0.4032,3.5856
0.0500,6.4000,0.1356,0.7302,0.4038,3.5912
0.0500,6.4100,0.1356,0.7302,0.4045,3.5968
0.0500,6.4200,0.1356,0.7302,0.4051,3.6024
0.0500,6.4300,0.1356,0.7302,0.4057,3.6080
0.0500,6.4400,0.1356,0.7302,0.4064,3.6136
0.0500,6.4500,0.1356,0.7302,0.4070,3.6192
0.0500,6.4600,0.1356,0.7302,0.4076,3.6249
0.0500,6.4700,0.1356,0.7302,0.4083,3.6305
0.0500,6.4800,0.1356,0.7302,0.4089,3.6361
0.0500,6.4900,0.1356,0.7302,0.4095,3.6417
0.0500,6.5000,0.1356,0.7302,0.4102,3.6473
0.0500,6.5100,0.1356,0.7302,0.4108,3.6529
0.0500,6.5200,0.1356,0.7302,0.4114,3.6585
0.0500,6.5300,0.1356,0.7302,0.4120,3.6641
0.0500,6.5400,0.1356,0.7302,0.4127,3.6697
0.0500,6.5500,0.1356,0.7302,0.4133,3.6754
0.0500,6.5600,0.1356,0.7302,0.4139,3.6810
0.0500,6.5700,0.1356,0.7302,0.4146,3.6866
0.0500,6.5800,0.1356,0.7302,0.4152,3.6922
0.0500,6.5900,0.1356,0.7302,0.4158,3.6978
0.0500,6.6000,0.1356,0.7302,0.4165,3.7034
0.0500,6.6100,0.1356,0.7302,0.4171,3.7090
0.0500,6.6200,0.1356,0.7302,0.4177,3.7146
0.0500,6.6300,0.1356,0.7302,0.4184,3.7202
0.0500,6.6400,0.1356,0.7302,0.4190,3.7259
0.0500,6.6500,0.1356,0.7302,0.4196,3.7315
0.0500,6.6600,0.1356,0.7302,0.4202,3.7371
0.0500,6.6700,0.1356,0.7302,0.4209,3.7427
0.0500,6.6800,0.1356,0.7302,0.4215,3.7483
0.0500,6.6900,0.1356,0.7302,0.4221,3.7539
0.0500,6.7000,0.1356,0.7302,0.4228,3.7595
0.0500,6.7100,0.1356,0.7302,0.4234,3.7651
0.0500,6.7200,0.1356,0.7302,0.4240,3.7707
0.0500,6.7300,0.1356,0.7302,0.4247,3.7764
0.0500,6.7400,0.1356,0.7302,0.4253,3.7820
0.0500,6.7500,0.1356,0.7302,0.4259,3.7876
0.0500,6.7600,0.1356,0.7302,0.4266,3.7932
0.0500,6.7700,0.1356,0.7302,0.4272,3.7988
0.0500,6.7800,0.1356,0.7302,0.4278,3.8044
0.0500,6.7900,0.1356,0.7302,0.4284,3.8100
0.0500,6.8000,0.1356,0.7302,0.4291,3.8156
0.0500,6.8100,0.1356,0.7302,0.4297,3.8212
0.0500,6.8200,0.1356,0.7302,0.4303,3.8269
0.0500,6.8300,0.1356,0.7302,0.4310,3.8325
0.0500,6.8400,0.1356,0.7302,0.4316,3.8381
0.0500,6.8500,0.1356,0.7302,0.4322,3.8437
0.0500,6.8600,0.1356,0.7302,0.4329,3.8493
0.0500,6.8700,0.1356,0.7302,0.4335,3.8549
0.0500,6.8800,0.1356,0.7302,0.4341,3.8605
0.0500,6.8900,0.1356,0.7302,0.4348,3.8661
0.0500,6.9000,0.1356,0.7302,0.4354,3.8717
0.0500,6.9100,0.1356,0.7302,0.4360,3.8774
0.0500,6.9200,0.1356,0.7302,0.4367,3.8830
0.0500,6.9300,0.1356,0.7302,0.4373,3.8886
0.0500,6.9400,0.1356,0.7302,0.4379,3.8942
0.0500,6.9500,0.1356,0.7302,0.4385,3.8998
0.0500,6.9600,0.1356,0.7302,0.4392,3.9054
0.0500,6.9700,0.1356,0.7302,0.4398,3.9110
0.0500,6.9800,0.1356,0.7302,0.4404,3.9166
0.0500,6.9900,0.1356,0.7302,0.4411,3.9222
0.0500,7.0000,0.1356,0.7302,0.4417,3.9279
0.0500,7.0100,0.1356,0.7302,0.4423,3.9335
0.0500,7.0200,0.1356,0.7302,0.4430,3.9391
0.0500,7.0300,0.1356,0.7302,0.4436,3.9447
0.0500,7.0400,0.1356,0.7302,0.4442,3.9503
0.0500,7.0500,0.1356,0.7302,0.4449,3.9559
0.0500,7.0600,0.1356,0.7302,0.4455,3.9615
0.0500,7.0700,0.1356,0.7302,0.4461,3.9671
0.0500,7.0800,0.1356,0.7302,0.4467,3.9727
0.0500,7.0900,0.1356,0.7302,0.4474,3.9784
0.0500,7.1000,0.1356,0.7302,0.4480,3.9840
0.0500,7.1100,0.1356,0.7302,0.4486,3.9896
0.0500,7.1200,0.1356,0.7302,0.4493,3.9952
0.0500,7.1300,0.1356,0.7302,0.4499,4.0008
0.0500,7.1400,0.1356,0.7302,0.4505,4.0064
0.0500,7.1500,0.1356,0.7302,0.4512,4.0120
0.0500,7.1600,0.1356,0.7302,0.4518,4.0176
0.0500,7.1700,0.1356,0.7302,0.4524,4.0232
0.0500,7.1800,0.1356,0.7302,0.4531,4.0289
0.0500,7.1900,0.1356,0.7302,0.4537,4.0345
0.0500,7.2000,0.1356,0.7302,0.4543,4.0401
0.0500,7.2100,0.1356,0.7302,0.4550,4.0457
0.0500,7.2200,0.1356,0.7302,0.4556,4.0513
0.0500,7.2300,0.1356,0.7302,0.4562,4.0569
0.0500,7.2400,0.1356,0.7302,0.4568,4.0625
0.0500,7.2500,0.1356,0.7302,0.4575,4.0681
0.0500,7.2600,0.1356,0.7302,0.4581,4.0737
0.0500,7.2700,0.1356,0.7302,0.4587,4.0794
0.0500,7.2800,0.1356,0.7302,0.4594,4.0850
0.0500,7.2900,0.1356,0.7302,0.4600,4.0906
0.0500,7.3000,0.1356,0.7302,0.4606,4.0962
0.0500,7.3100,0.1356,0.7302,0.4613,4.1018
0.0500,7.3200,0.1356,0.7302,0.4619,4.1074
0.0500,7.3300,0.1356,0.7302,0.4625,4.1130
0.0500,7.3400,0.1356,0.7302,0.4632,4.1186
0.0500,7.3500,0.1356,0.7302,0.4638,4.1242
0.0500,7.3600,0.1356,0.7302,0.4644,4.1299
0.0500,7.3700,0.1356,0.7302,0.4650,4.1355
0.0500,7.3800,0.1356,0.7302,0.4657,4.1411
0.0500,7.3900,0.1356,0.7302,0.4663,4.1467
0.0500,7.4000,0.1356,0.7302,0.4669,4.1523
0.0500,7.4100,0.1356,0.7302,0.4676,4.1579
0.0500,7.4200,0.1356,0.7302,0.4682,4.1635
0.0500,7.4300,0.1356,0.7302,0.4688,4.1691
0.0500,7.4400,0.1356,0.7302,0.4695,4.1748
0.0500,7.4500,0.1356,0.7302,0.4701,4.1804
0.0500,7.4600,0.1356,0.7302,0.4707,4.1860
0.0500,7.4700,0.1356,0.7302,0.4714,4.1916
0.0500,7.4800,0.1356,0.7302,0.4720,4.1972
0.0500,7.4900,0.1356,0.7302,0.4726,4.2028
0.0500,7.5000,0.1356,0.7302,0.4733,4.2084
0.0500,7.5100,0.1356,0.7302,0.4739,4.2140
0.0500,7.5200,0.1356,0.7302,0.4745,4.2196
0.0500,7.5300,0.1356,0.7302,0.4751,4.2253
0.0500,7.5400,0.1356,0.7302,0.4758,4.2309
0.0500,7.5500,0.1356,0.7302,0.4764,4.2365
0.0500,7.5600,0.1356,0.7302,0.4770,4.2421
0.0500,7.5700,0.1356,0.7302,0.4777,4.2477
0.0500,7.5800,0.1356,0.7302,0.4783,4.2533
0.0500,7.5900,0.1356,0.7302,0.4789,4.2589
0.0500,7.6000,0.1356,0.7302,0.4796,4.2645
0.0500,7.6100,0.1356,0.7302,0.4802,4.2701
0.0500,7.6200,0.1356,0.7302,0.4808,4.2758
0.0500,7.6300,0.1356,0.7302,0.4815,4.2814
0.0500,7.6400,0.1356,0.7302,0.4821,4.2870
0.0500,7.6500,0.1356,0.7302,0.4827,4.2926
0.0500,7.6600,0.1356,0.7302,0.4833,4.2982
0.0500,7.6700,0.1356,0.7302,0.4840,4.3038
0.0500,7.6800,0.1356,0.7302,0.4846,4.3094
0.0500,7.6900,0.1356,0.7302,0.4852,4.3150
0.0500,7.7000,0.1356,0.7302,0.4859,4.3206
0.0500,7.7100,0.1356,0.7302,0.4865,4.3263
0.0500,7.7200,0.1356,0.7302,0.4871,4.3319
0.0500,7.7300,0.1356,0.7302,0.4878,4.3375
0.0500,7.7400,0.1356,0.7302,0.4884,4.3431
0.0500,7.7500,0.1356,0.7302,0.4890,4.3487
0.0500,7.7600,0.1356,0.7302,0.4897,4.3543
0.0500,7.7700,0.1356,0.7302,0.4903,4.3599
0.0500,7.7800,0.1356,0.7302,0.4909,4.3655
0.0500,7.7900,0.1356,0.7302,0.4915,4.3711
0.0500,7.8000,0.1356,0.7302,0.4922,4.3768
0.0500,7.8100,0.1356,0.7302,0.4928,4.3824
0.0500,7.8200,0.1356,0.7302,0.4934,4.3880
0.0500,7.8300,0.1356,0.7302,0.4941,4.3936
0.0500,7.8400,0.1356,0.7302,0.4947,4.3992
0.0500,7.8500,0.1356,0.7302,0.4953,4.4048
0.0500,7.8600,0.1356,0.7302,0.4960,4.4104
0.0500,7.8700,0.1356,0.7302,0.4966,4.4160
0.0500,7.8800,0.1356,0.7302,0.4972,4.4216
0.0500,7.8900,0.1356,0.7302,0.4979,4.4273
0.0500,7.9000,0.1356,0.7302,0.4985,4.4329
0.0500,7.9100,0.1356,0.7302,0.4991,4.4385
0.0500,7.9200,0.1356,0.7302,0.4998,4.4441
0.0500,7.9300,0.1356,0.7302,0.5004,4.4497
0.0500,7.9400,0.1356,0.7302,0.5010,4.4553
0.0500,7.9500,0.1356,0.7302,0.5016,4.4609
0.0500,7.9600,0.1356,0.7302,0.5023,4.4665
0.0500,7.9700,0.1356,0.7302,0.5029,4.4721
0.0500,7.9800,0.1356,0.7302,0.5035,4.4778
0.0500,7.9900,0.1356,0.7302,0.5042,4.4834
0.0500,8.0000,0.1356,0.7302,0.5048,4.4890
0.0500,8.0100,0.1356,0.7302,0.5054,4.4946
0.0500,8.0200,0.1356,0.7302,0.5061,4.5002
0.0500,8.0300,0.1356,0.7302,0.5067,4.5058
0.0500,8.0400,0.1356,0.7302,0.5073,4.5114
0.0500,8.0500,0.1356,0.7302,0.5080,4.5170
0.0500,8.0600,0.1356,0.7302,0.5086,4.5226
0.0500,8.0700,0.1356,0.7302,0.5092,4.5283
0.0500,8.0800,0.1356,0.7302,0.5098,4.5339
0.0500,8.0900,0.1356,0.7302,0.5105,4.5395
0.0500,8.1000,0.1356,0.7302,0.5111,4.5451
0.0500,8.1100,0.1356,0.7302,0.5117,4.5507
0.0500,8.1200,0.1356,0.7302,0.5124,4.5563
0.0500,8.1300,0.1356,0.7302,0.5130,4.5619
0.0500,8.1400,0.1356,0.7302,0.5136,4.5675
0.0500,8.1500,0.1356,0.7302,0.5143,4.5731
0.0500,8.1600,0.1356,0.7302,0.5149,4.5788
0.0500,8.1700,0.1356,0.7302,0.5155,4.5844
0.0500,8.1800,0.1356,0.7302,0.5162,4.5900
0.0500,8.1900,0.1356,0.7302,0.5168,4.5956
0.0500,8.2000,0.1356,0.7302,0.5174,4.6012
0.0500,8.2100,0.1356,0.7302,0.5181,4.6068
0.0500,8.2200,0.1356,0.7302,0.5187,4.6124
0.0500,8.2300,0.1356,0.7302,0.5193,4.6180
0.0500,8.2400,0.1356,0.7302,0.5199,4.6236
0.0500,8.2500,0.1356,0.7302,0.5206,4.6293
0.0500,8.2600,0.1356,0.7302,0.5212,4.6349
0.0500,8.2700,0.1356,0.7302,0.5218,4.6405
0.0500,8.2800,0.1356,0.7302,0.5225,4.6461
0.0500,8.2900,0.1356,0.7302,0.5231,4.6517
0.0500,8.3000,0.1356,0.7302,0.5237,4.6573
0.0500,8.3100,0.1356,0.7302,0.5244,4.6629
0.0500,8.3200,0.1356,0.7302,0.5250,4.6685
0.0500,8.3300,0.1356,0.7302,0.5256,4.6741
0.0500,8.3400,0.1356,0.7302,0.5263,4.6798
0.0500,8.3500,0.1356,0.7302,0.5269,4.6854
0.0500,8.3600,0.1356,0.7302,0.5275,4.6910
0.0500,8.3700,0.1356,0.7302,0.5281,4.6966
0.0500,8.3800,0.1356,0.7302,0.5288,4.7022
0.0500,8.3900,0.1356,0.7302,0.5294,4.7078
0.0500,8.4000,0.1356,0.7302,0.5300,4.7134
0.0500,8.4100,0.1356,0.7302,0.5307,4.7190
0.0500,8.4200,0.1356,0.7302,0.5313,4.7247
0.0500,8.4300,0.1356,0.7302,0.5319,4.7303
0.0500,8.4400,0.1356,0.7302,0.5326,4.7359
0.0500,8.4500,0.1356,0.7302,0.5332,4.7415
0.0500,8.4600,0.1356,0.7302,0.5338,4.7471
0.0500,8.4700,0.1356,0.7302,0.5345,4.7527
0.0500,8.4800,0.1356,0.7302,0.5351,4.7583
0.0500,8.4900,0.1356,0.7302,0.5357,4.7639
0.0500,8.5000,0.1356,0.7302,0.5364,4.7695
0.0500,8.5100,0.1356,0.7302,0.5370,4.7752
0.0500,8.5200,0.1356,0.7302,0.5376,4.7808
0.0500,8.5300,0.1356,0.7302,0.5382,4.7864
0.0500,8.5400,0.1356,0.7302,0.5389,4.7920
0.0500,8.5500,0.1356,0.7302,0.5395,4.7976
0.0500,8.5600,0.1356,0.7302,0.5401,4.8032
0.0500,8.5700,0.1356,0.7302,0.5408,4.8088
0.0500,8.5800,0.1356,0.7302,0.5414,4.8144
0.0500,8.5900,0.1356,0.7302,0.5420,4.8200
0.0500,8.6000,0.1356,0.7302,0.5427,4.8257
0.0500,8.6100,0.1356,0.7302,0.5433,4.8313
0.0500,8.6200,0.1356,0.7302,0.5439,4.8369
0.0500,8.6300,0.1356,0.7302,0.5446,4.8425
0.0500,8.6400,0.1356,0.7302,0.5452,4.8481
0.0500,8.6500,0.1356,0.7302,0.5458,4.8537
0.0500,8.6600,0.1356,0.7302,0.5464,4.8593
0.0500,8.6700,0.1356,0.7302,0.5471,4.8649
0.0500,8.6800,0.1356,0.7302,0.5477,4.8705
0.0500,8.6900,0.1356,0.7302,0.5483,4.8762
0.0500,8.7000,0.1356,0.7302,0.5490,4.8818
0.0500,8.7100,0.1356,0.7302,0.5496,4.8874
0.0500,8.7200,0.1356,0.7302,0.5502,4.8930
0.0500,8.7300,0.1356,0.7302,0.5509,4.8986
0.0500,8.7400,0.1356,0.7302,0.5515,4.9042
0.0500,8.7500,0.1356,0.7302,0.5521,4.9098
0.0500,8.7600,0.1356,0.7302,0.5528,4.9154
0.0500,8.7700,0.1356,0.7302,0.5534,4.9210
0.0500,8.7800,0.1356,0.7302,0.5540,4.9267
0.0500,8.7900,0.1356,0.7302,0.5547,4.9323
0.0500,8.8000,0.1356,0.7302,0.5553,4.9379
0.0500,8.8100,0.1356,0.7302,0.5559,4.9435
0.0500,8.8200,0.1356,0.7302,0.5565,4.9491
0.0500,8.8300,0.1356,0.7302,0.5572,4.9547
0.0500,8.8400,0.1356,0.7302,0.5578,4.9603
0.0500,8.8500,0.1356,0.7302,0.5584,4.9659
0.0500,8.8600,0.1356,0.7302,0.5591,4.9715
0.0500,8.8700,0.1356,0.7302,0.5597,4.9772
0.0500,8.8800,0.1356,0.7302,0.5603,4.9828
0.0500,8.8900,0.1356,0.7302,0.5610,4.9884
0.0500,8.9000,0.1356,0.7302,0.5616,4.9940
0.0500,8.9100,0.1356,0.7302,0.5622,4.9996
0.0500,8.9200,0.1356,0.7302,0.5629,5.0052
0.0500,8.9300,0.1356,0.7302,0.5635,5.0108
0.0500,8.9400,0.1356,0.7302,0.5641,5.0164
0.0500,8.9500,0.1356,0.7302,0.5647,5.0220
0.0500,8.9600,0.1356,0.7302,0.5654,5.0277
0.0500,8.9700,0.1356,0.7302,0.5660,5.0333
0.0500,8.9800,0.1356,0.7302,0.5666,5.0389
0.0500,8.9900,0.1356,0.7302,0.5673,5.0445
0.0500,9.0000,0.1356,0.7302,0.5679,5.0501
0.0500,9.0100,0.1356,0.7302,0.5685,5.0557
0.0500,9.0200,0.1356,0.7302,0.5692,5.0613
0.0500,9.0300,0.1356,0.7302,0.5698,5.0669
0.0500,9.0400,0.1356,0.7302,0.5704,5.0725
0.0500,9.0500,0.1356,0.7302,0.5711,5.0782
0.0500,9.0600,0.1356,0.7302,0.5717,5.0838
0.0500,9.0700,0.1356,0.7302,0.5723,5.0894
0.0500,9.0800,0.1356,0.7302,0.5729,5.0950
0.0500,9.0900,0.1356,0.7302,0.5736,5.1006
0.0500,9.1000,0.1356,0.7302,0.5742,5.1062
0.0500,9.1100,0.1356,0.7302,0.5748,5.1118
0.0500,9.1200,0.1356,0.7302,0.5755,5.1174
0.0500,9.1300,0.1356,0.7302,0.5761,5.1230
0.0500,9.1400,0.1356,0.7302,0.5767,5.1287
0.0500,9.1500,0.1356,0.7302,0.5774,5.1343
0.0500,9.1600,0.1356,0.7302,0.5780,5.1399
0.0500,9.1700,0.1356,0.7302,0.5786,5.1455
0.0500,9.1800,0.1356,0.7302,0.5793,5.1511
0.0500,9.1900,0.1356,0.7302,0.5799,5.1567
0.0500,9.2000,0.1356,0.7302,0.5805,5.1623
0.0500,9.2100,0.1356,0.7302,0.5812,5.1679
0.0500,9.2200,0.1356,0.7302,0.5818,5.1735
0.0500,9.2300,0.1356,0.7302,0.5824,5.1792
0.0500,9.2400,0.1356,0.7302,0.5830,5.1848
0.0500,9.2500,0.1356,0.7302,0.5837,5.1904
0.0500,9.2600,0.1356,0.7302,0.5843,5.1960
0.0500,9.2700,0.1356,0.7302,0.5849,5.2016
0.0500,9.2800,0.1356,0.7302,0.5856,5.2072
0.0500,9.2900,0.1356,0.7302,0.5862,5.2128
0.0500,9.3000,0.1356,0.7302,0.5868,5.2184
0.0500,9.3100,0.1356,0.7302,0.5875,5.2240
0.0500,9.3200,0.1356,0.7302,0.5881,5.2297
0.0500,9.3300,0.1356,0.7302,0.5887,5.2353
0.0500,9.3400,0.1356,0.7302,0.5894,5.2409
0.0500,9.3500,0.1356,0.7302,0.5900,5.2465
0.0500,9.3600,0.1356,0.7302,0.5906,5.2521
0.0500,9.3700,0.1356,0.7302,0.5912,5.2577
